time/total_timesteps,time/episodes,time/fps,time/time_elapsed,rollout/exploration_rate,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
91426,8532,3683,24,0.01,9.38,9.38,7485475.5,0.001,22831
91463,8536,3683,24,0.01,9.39,9.39,7378107.0,0.001,22840
91501,8540,3683,24,0.01,9.39,9.39,13644777.0,0.001,22850
91538,8544,3683,24,0.01,9.4,9.4,9485062.0,0.001,22859
91575,8548,3684,24,0.01,9.39,9.39,9234550.0,0.001,22868
91612,8552,3684,24,0.01,9.38,9.38,6557391.5,0.001,22877
91648,8556,3683,24,0.01,9.35,9.35,8630734.0,0.001,22886
91686,8560,3684,24,0.01,9.35,9.35,8802240.0,0.001,22896
91726,8564,3684,24,0.01,9.39,9.39,8847274.0,0.001,22906
91764,8568,3684,24,0.01,9.37,9.37,9311777.0,0.001,22915
91801,8572,3684,24,0.01,9.38,9.38,8070808.0,0.001,22925
91839,8576,3684,24,0.01,9.36,9.36,11463239.0,0.001,22934
91875,8580,3684,24,0.01,9.36,9.36,8778590.0,0.001,22943
91912,8584,3684,24,0.01,9.35,9.35,8160878.5,0.001,22952
91952,8588,3684,24,0.01,9.38,9.38,10059495.0,0.001,22962
91990,8592,3684,24,0.01,9.4,9.4,6835982.5,0.001,22972
92029,8596,3684,24,0.01,9.43,9.43,10204586.0,0.001,22982
92069,8600,3684,24,0.01,9.48,9.48,11062087.0,0.001,22992
92102,8604,3683,25,0.01,9.42,9.42,10098664.0,0.001,23000
92140,8608,3682,25,0.01,9.41,9.41,10162862.0,0.001,23009
92175,8612,3681,25,0.01,9.38,9.38,9596108.0,0.001,23018
92211,8616,3681,25,0.01,9.38,9.38,8949558.0,0.001,23027
92248,8620,3681,25,0.01,9.39,9.39,5552489.0,0.001,23036
92283,8624,3680,25,0.01,9.36,9.36,9341938.0,0.001,23045
92319,8628,3680,25,0.01,9.32,9.32,9151143.0,0.001,23054
92359,8632,3681,25,0.01,9.33,9.33,6687548.0,0.001,23064
92399,8636,3680,25,0.01,9.36,9.36,9453322.0,0.001,23074
92437,8640,3681,25,0.01,9.36,9.36,9488107.0,0.001,23084
92478,8644,3681,25,0.01,9.4,9.4,10204034.0,0.001,23094
92512,8648,3681,25,0.01,9.37,9.37,7404837.5,0.001,23102
92548,8652,3681,25,0.01,9.36,9.36,9621412.0,0.001,23111
92582,8656,3680,25,0.01,9.34,9.34,9594464.0,0.001,23120
92619,8660,3678,25,0.01,9.33,9.33,7779803.0,0.001,23129
92656,8664,3678,25,0.01,9.3,9.3,8240102.0,0.001,23138
92695,8668,3678,25,0.01,9.31,9.31,8482655.0,0.001,23148
92733,8672,3678,25,0.01,9.32,9.32,10063262.0,0.001,23158
92769,8676,3678,25,0.01,9.3,9.3,8591830.0,0.001,23167
92807,8680,3678,25,0.01,9.32,9.32,9120154.0,0.001,23176
92848,8684,3678,25,0.01,9.36,9.36,10227702.0,0.001,23186
92888,8688,3678,25,0.01,9.36,9.36,9871494.0,0.001,23196
92925,8692,3678,25,0.01,9.35,9.35,9719234.0,0.001,23206
92960,8696,3678,25,0.01,9.31,9.31,9084725.0,0.001,23214
92995,8700,3679,25,0.01,9.26,9.26,9966880.0,0.001,23223
93034,8704,3679,25,0.01,9.32,9.32,9891330.0,0.001,23233
93070,8708,3679,25,0.01,9.3,9.3,9302200.0,0.001,23242
93107,8712,3679,25,0.01,9.32,9.32,9406232.0,0.001,23251
93145,8716,3679,25,0.01,9.34,9.34,11467157.0,0.001,23261
93184,8720,3679,25,0.01,9.36,9.36,6409874.5,0.001,23270
93222,8724,3679,25,0.01,9.39,9.39,8722058.0,0.001,23280
93259,8728,3679,25,0.01,9.4,9.4,7875756.0,0.001,23289
93296,8732,3679,25,0.01,9.37,9.37,7819657.0,0.001,23298
93335,8736,3679,25,0.01,9.36,9.36,8870346.0,0.001,23308
93375,8740,3679,25,0.01,9.38,9.38,10877992.0,0.001,23318
93412,8744,3679,25,0.01,9.34,9.34,7559405.0,0.001,23327
93448,8748,3679,25,0.01,9.36,9.36,8473028.0,0.001,23336
93485,8752,3679,25,0.01,9.37,9.37,9043985.0,0.001,23346
93520,8756,3679,25,0.01,9.38,9.38,12512839.0,0.001,23354
93561,8760,3679,25,0.01,9.42,9.42,11048568.0,0.001,23365
93598,8764,3679,25,0.01,9.42,9.42,8200467.0,0.001,23374
93637,8768,3678,25,0.01,9.42,9.42,9562982.0,0.001,23384
93678,8772,3677,25,0.01,9.45,9.45,8815556.0,0.001,23394
93716,8776,3677,25,0.01,9.47,9.47,8280469.0,0.001,23403
93752,8780,3676,25,0.01,9.45,9.45,8731494.0,0.001,23412
93791,8784,3676,25,0.01,9.43,9.43,8190550.5,0.001,23422
93832,8788,3677,25,0.01,9.44,9.44,9580810.0,0.001,23432
93870,8792,3676,25,0.01,9.45,9.45,8871908.0,0.001,23442
93909,8796,3677,25,0.01,9.49,9.49,8173406.5,0.001,23452
93948,8800,3677,25,0.01,9.53,9.53,8763506.0,0.001,23461
93986,8804,3677,25,0.01,9.52,9.52,9657389.0,0.001,23471
94022,8808,3677,25,0.01,9.52,9.52,10892620.0,0.001,23480
94059,8812,3677,25,0.01,9.52,9.52,5977780.5,0.001,23489
94098,8816,3677,25,0.01,9.53,9.53,9266374.0,0.001,23499
94135,8820,3677,25,0.01,9.51,9.51,12664414.0,0.001,23508
94175,8824,3677,25,0.01,9.53,9.53,11166005.0,0.001,23518
94213,8828,3676,25,0.01,9.54,9.54,10921236.0,0.001,23528
94248,8832,3675,25,0.01,9.52,9.52,10335889.0,0.001,23536
94283,8836,3672,25,0.01,9.48,9.48,6805071.5,0.001,23545
94320,8840,3671,25,0.01,9.45,9.45,9027500.0,0.001,23554
94359,8844,3671,25,0.01,9.47,9.47,9523129.0,0.001,23564
94398,8848,3671,25,0.01,9.5,9.5,7873685.5,0.001,23574
94439,8852,3671,25,0.01,9.54,9.54,14310824.0,0.001,23584
94477,8856,3671,25,0.01,9.57,9.57,8330785.0,0.001,23594
94513,8860,3671,25,0.01,9.52,9.52,10526515.0,0.001,23603
94551,8864,3671,25,0.01,9.53,9.53,10170798.0,0.001,23612
94589,8868,3671,25,0.01,9.52,9.52,9942605.0,0.001,23622
94625,8872,3671,25,0.01,9.47,9.47,9314392.0,0.001,23631
94661,8876,3671,25,0.01,9.45,9.45,10548365.0,0.001,23640
94699,8880,3670,25,0.01,9.47,9.47,10315098.0,0.001,23649
94737,8884,3669,25,0.01,9.46,9.46,11249533.0,0.001,23659
94772,8888,3668,25,0.01,9.4,9.4,13602394.0,0.001,23667
94810,8892,3668,25,0.01,9.4,9.4,8577378.0,0.001,23677
94847,8896,3669,25,0.01,9.38,9.38,12384638.0,0.001,23686
94885,8900,3668,25,0.01,9.37,9.37,8565386.0,0.001,23696
94921,8904,3668,25,0.01,9.35,9.35,10285364.0,0.001,23705
94960,8908,3669,25,0.01,9.38,9.38,9172518.0,0.001,23714
94996,8912,3669,25,0.01,9.37,9.37,10121968.0,0.001,23723
95033,8916,3669,25,0.01,9.35,9.35,9271117.0,0.001,23733
95070,8920,3669,25,0.01,9.35,9.35,9283445.0,0.001,23742
95108,8924,3669,25,0.01,9.33,9.33,10099572.0,0.001,23751
95145,8928,3669,25,0.01,9.32,9.32,14574626.0,0.001,23761
95182,8932,3669,25,0.01,9.34,9.34,11630092.0,0.001,23770
95217,8936,3668,25,0.01,9.34,9.34,12556358.0,0.001,23779
95251,8940,3667,25,0.01,9.31,9.31,11385804.0,0.001,23787
95288,8944,3665,25,0.01,9.29,9.29,12059940.0,0.001,23796
95326,8948,3665,26,0.01,9.28,9.28,9480336.0,0.001,23806
95364,8952,3665,26,0.01,9.25,9.25,10100170.0,0.001,23815
95403,8956,3665,26,0.01,9.26,9.26,12120056.0,0.001,23825
95440,8960,3666,26,0.01,9.27,9.27,11912390.0,0.001,23834
95479,8964,3666,26,0.01,9.28,9.28,6331273.5,0.001,23844
95519,8968,3666,26,0.01,9.3,9.3,10424258.0,0.001,23854
95558,8972,3666,26,0.01,9.33,9.33,7734274.5,0.001,23864
95596,8976,3666,26,0.01,9.35,9.35,9253388.0,0.001,23873
95635,8980,3666,26,0.01,9.36,9.36,10914111.0,0.001,23883
95672,8984,3666,26,0.01,9.35,9.35,7945394.0,0.001,23892
95713,8988,3665,26,0.01,9.41,9.41,10565069.0,0.001,23903
95750,8992,3663,26,0.01,9.4,9.4,7341646.5,0.001,23912
95788,8996,3663,26,0.01,9.41,9.41,11016854.0,0.001,23921
95826,9000,3663,26,0.01,9.41,9.41,8693837.0,0.001,23931
95866,9004,3664,26,0.01,9.45,9.45,9028614.0,0.001,23941
95907,9008,3664,26,0.01,9.47,9.47,11098633.0,0.001,23951
95944,9012,3664,26,0.01,9.48,9.48,8920215.0,0.001,23960
95981,9016,3664,26,0.01,9.48,9.48,8985023.0,0.001,23970
96017,9020,3664,26,0.01,9.47,9.47,10632220.0,0.001,23979
96058,9024,3664,26,0.01,9.5,9.5,8160839.0,0.001,23989
96095,9028,3664,26,0.01,9.5,9.5,6498481.5,0.001,23998
96132,9032,3664,26,0.01,9.5,9.5,8766194.0,0.001,24007
96168,9036,3664,26,0.01,9.51,9.51,10457500.0,0.001,24016
96203,9040,3664,26,0.01,9.52,9.52,12221959.0,0.001,24025
96241,9044,3662,26,0.01,9.53,9.53,11409510.0,0.001,24035
96280,9048,3662,26,0.01,9.54,9.54,11272254.0,0.001,24044
96316,9052,3661,26,0.01,9.52,9.52,13011366.0,0.001,24053
96355,9056,3661,26,0.01,9.52,9.52,11439217.0,0.001,24063
96397,9060,3661,26,0.01,9.57,9.57,9623571.0,0.001,24074
96437,9064,3661,26,0.01,9.58,9.58,6710096.0,0.001,24084
96475,9068,3661,26,0.01,9.56,9.56,11348300.0,0.001,24093
96511,9072,3661,26,0.01,9.53,9.53,12602124.0,0.001,24102
96546,9076,3662,26,0.01,9.5,9.5,9188245.0,0.001,24111
96582,9080,3661,26,0.01,9.47,9.47,11563872.0,0.001,24120
96619,9084,3661,26,0.01,9.47,9.47,11695065.0,0.001,24129
96658,9088,3662,26,0.01,9.45,9.45,12724580.0,0.001,24139
96696,9092,3662,26,0.01,9.46,9.46,7416888.0,0.001,24148
96732,9096,3662,26,0.01,9.44,9.44,10001039.0,0.001,24157
96769,9100,3661,26,0.01,9.43,9.43,11575695.0,0.001,24167
96805,9104,3660,26,0.01,9.39,9.39,9314292.0,0.001,24176
96842,9108,3659,26,0.01,9.35,9.35,11709966.0,0.001,24185
96876,9112,3659,26,0.01,9.32,9.32,8249613.5,0.001,24193
96913,9116,3659,26,0.01,9.32,9.32,14597577.0,0.001,24203
96949,9120,3659,26,0.01,9.32,9.32,10406561.0,0.001,24212
96987,9124,3659,26,0.01,9.29,9.29,8925455.0,0.001,24221
97028,9128,3659,26,0.01,9.33,9.33,10408034.0,0.001,24231
97067,9132,3659,26,0.01,9.35,9.35,7541252.0,0.001,24241
97104,9136,3660,26,0.01,9.36,9.36,12627574.0,0.001,24250
97140,9140,3660,26,0.01,9.37,9.37,10660256.0,0.001,24259
97179,9144,3659,26,0.01,9.38,9.38,10550913.0,0.001,24269
97216,9148,3658,26,0.01,9.36,9.36,15337324.0,0.001,24278
97252,9152,3656,26,0.01,9.36,9.36,9378091.0,0.001,24287
97294,9156,3656,26,0.01,9.39,9.39,15589234.0,0.001,24298
97331,9160,3656,26,0.01,9.34,9.34,11836408.0,0.001,24307
97368,9164,3656,26,0.01,9.31,9.31,10954054.0,0.001,24316
97403,9168,3656,26,0.01,9.28,9.28,7777733.0,0.001,24325
97440,9172,3656,26,0.01,9.29,9.29,8591690.0,0.001,24334
97477,9176,3656,26,0.01,9.31,9.31,5168750.0,0.001,24344
97515,9180,3657,26,0.01,9.33,9.33,12129843.0,0.001,24353
97551,9184,3657,26,0.01,9.32,9.32,6938590.0,0.001,24362
97587,9188,3656,26,0.01,9.29,9.29,8307811.5,0.001,24371
97627,9192,3657,26,0.01,9.31,9.31,11948583.0,0.001,24381
97667,9196,3657,26,0.01,9.35,9.35,8447044.0,0.001,24391
97707,9200,3657,26,0.01,9.38,9.38,7716048.0,0.001,24401
97744,9204,3656,26,0.01,9.39,9.39,12071747.0,0.001,24410
97784,9208,3655,26,0.01,9.42,9.42,10942880.0,0.001,24420
97822,9212,3654,26,0.01,9.46,9.46,9460590.0,0.001,24430
97860,9216,3654,26,0.01,9.47,9.47,8570434.0,0.001,24439
97895,9220,3654,26,0.01,9.46,9.46,11247895.0,0.001,24448
97932,9224,3654,26,0.01,9.45,9.45,8855882.0,0.001,24457
97972,9228,3654,26,0.01,9.44,9.44,10426617.0,0.001,24467
98010,9232,3654,26,0.01,9.43,9.43,15446618.0,0.001,24477
98046,9236,3654,26,0.01,9.42,9.42,9466928.0,0.001,24486
98085,9240,3654,26,0.01,9.45,9.45,13679958.0,0.001,24496
98121,9244,3654,26,0.01,9.42,9.42,11534211.0,0.001,24505
98159,9248,3653,26,0.01,9.43,9.43,11309856.0,0.001,24514
98199,9252,3652,26,0.01,9.47,9.47,7236944.5,0.001,24524
98236,9256,3651,26,0.01,9.42,9.42,11073917.0,0.001,24533
98275,9260,3651,26,0.01,9.44,9.44,9711653.0,0.001,24543
98312,9264,3651,26,0.01,9.44,9.44,14719660.0,0.001,24552
98350,9268,3651,26,0.01,9.47,9.47,8325090.5,0.001,24562
98388,9272,3651,26,0.01,9.48,9.48,13030716.0,0.001,24571
98427,9276,3652,26,0.01,9.5,9.5,12531935.0,0.001,24581
98466,9280,3652,26,0.01,9.51,9.51,14772424.0,0.001,24591
98508,9284,3652,26,0.01,9.57,9.57,8969992.0,0.001,24601
98545,9288,3652,26,0.01,9.58,9.58,9912297.0,0.001,24611
98582,9292,3652,26,0.01,9.55,9.55,12503681.0,0.001,24620
98620,9296,3652,27,0.01,9.53,9.53,13470630.0,0.001,24629
98659,9300,3652,27,0.01,9.52,9.52,12947906.0,0.001,24639
98698,9304,3652,27,0.01,9.54,9.54,11573860.0,0.001,24649
98733,9308,3652,27,0.01,9.49,9.49,12971632.0,0.001,24658
98770,9312,3652,27,0.01,9.48,9.48,9570174.0,0.001,24667
98812,9316,3652,27,0.01,9.52,9.52,11746321.0,0.001,24677
98848,9320,3652,27,0.01,9.53,9.53,12698072.0,0.001,24686
98887,9324,3652,27,0.01,9.55,9.55,10843398.0,0.001,24696
98924,9328,3652,27,0.01,9.52,9.52,10323414.0,0.001,24705
98961,9332,3652,27,0.01,9.51,9.51,12850444.0,0.001,24715
99001,9336,3652,27,0.01,9.55,9.55,11649946.0,0.001,24725
99040,9340,3652,27,0.01,9.55,9.55,12046591.0,0.001,24734
99078,9344,3652,27,0.01,9.57,9.57,14690330.0,0.001,24744
99117,9348,3652,27,0.01,9.58,9.58,10902719.0,0.001,24754
99155,9352,3652,27,0.01,9.56,9.56,12012784.0,0.001,24763
99193,9356,3651,27,0.01,9.57,9.57,9837934.0,0.001,24773
99234,9360,3650,27,0.01,9.59,9.59,12711768.0,0.001,24783
99271,9364,3650,27,0.01,9.59,9.59,13725989.0,0.001,24792
99310,9368,3650,27,0.01,9.6,9.6,10840211.0,0.001,24802
99345,9372,3650,27,0.01,9.57,9.57,11920514.0,0.001,24811
99386,9376,3650,27,0.01,9.59,9.59,9974352.0,0.001,24821
99424,9380,3650,27,0.01,9.58,9.58,13320622.0,0.001,24830
99460,9384,3650,27,0.01,9.52,9.52,13434339.0,0.001,24839
99497,9388,3650,27,0.01,9.52,9.52,16591238.0,0.001,24849
99534,9392,3650,27,0.01,9.52,9.52,15591856.0,0.001,24858
99571,9396,3649,27,0.01,9.51,9.51,10801083.0,0.001,24867
99607,9400,3648,27,0.01,9.48,9.48,8489182.0,0.001,24876
99643,9404,3647,27,0.01,9.45,9.45,13640688.0,0.001,24885
99680,9408,3647,27,0.01,9.47,9.47,10037824.0,0.001,24894
99720,9412,3647,27,0.01,9.5,9.5,12837034.0,0.001,24904
99755,9416,3647,27,0.01,9.43,9.43,11866663.0,0.001,24913
99792,9420,3647,27,0.01,9.44,9.44,12152929.0,0.001,24922
99831,9424,3647,27,0.01,9.44,9.44,9412498.0,0.001,24932
99867,9428,3647,27,0.01,9.43,9.43,11014712.0,0.001,24941
99907,9432,3647,27,0.01,9.46,9.46,10674246.0,0.001,24951
99947,9436,3647,27,0.01,9.46,9.46,9469204.0,0.001,24961
99984,9440,3647,27,0.01,9.44,9.44,13865274.0,0.001,24970
100020,9444,3647,27,0.01,9.42,9.42,11350556.0,0.001,24979
100058,9448,3648,27,0.01,9.41,9.41,8333979.0,0.001,24989
100097,9452,3647,27,0.01,9.42,9.42,10251331.0,0.001,24999
100136,9456,3648,27,0.01,9.43,9.43,12189392.0,0.001,25008
100174,9460,3648,27,0.01,9.4,9.4,14281502.0,0.001,25018
100213,9464,3647,27,0.01,9.42,9.42,14219174.0,0.001,25028
100250,9468,3648,27,0.01,9.4,9.4,13946557.0,0.001,25037
100288,9472,3648,27,0.01,9.43,9.43,11400901.0,0.001,25046
100326,9476,3648,27,0.01,9.4,9.4,9617356.0,0.001,25056
100367,9480,3648,27,0.01,9.43,9.43,8525732.0,0.001,25066
100406,9484,3648,27,0.01,9.46,9.46,12909110.0,0.001,25076
100442,9488,3648,27,0.01,9.45,9.45,11636579.0,0.001,25085
100478,9492,3648,27,0.01,9.44,9.44,12106903.0,0.001,25094
100515,9496,3648,27,0.01,9.44,9.44,12646170.0,0.001,25103
100553,9500,3647,27,0.01,9.46,9.46,16024099.0,0.001,25113
100589,9504,3646,27,0.01,9.46,9.46,9644737.0,0.001,25122
100626,9508,3645,27,0.01,9.46,9.46,12261488.0,0.001,25131
100665,9512,3645,27,0.01,9.45,9.45,5829288.0,0.001,25141
100701,9516,3645,27,0.01,9.46,9.46,15380612.0,0.001,25150
100736,9520,3645,27,0.01,9.44,9.44,11621850.0,0.001,25158
100775,9524,3645,27,0.01,9.44,9.44,11493115.0,0.001,25168
100814,9528,3645,27,0.01,9.47,9.47,12792398.0,0.001,25178
100849,9532,3645,27,0.01,9.42,9.42,18036568.0,0.001,25187
100887,9536,3645,27,0.01,9.4,9.4,9709169.0,0.001,25196
100922,9540,3646,27,0.01,9.38,9.38,15235189.0,0.001,25205
100962,9544,3646,27,0.01,9.42,9.42,9691720.0,0.001,25215
100999,9548,3646,27,0.01,9.41,9.41,10539850.0,0.001,25224
101037,9552,3644,27,0.01,9.4,9.4,10734140.0,0.001,25234
101077,9556,3644,27,0.01,9.41,9.41,13266365.0,0.001,25244
101115,9560,3643,27,0.01,9.41,9.41,10007656.0,0.001,25253
101153,9564,3642,27,0.01,9.4,9.4,11965053.0,0.001,25263
101193,9568,3641,27,0.01,9.43,9.43,14597647.0,0.001,25273
101231,9572,3641,27,0.01,9.43,9.43,12964738.0,0.001,25282
101271,9576,3641,27,0.01,9.45,9.45,17652020.0,0.001,25292
101308,9580,3641,27,0.01,9.41,9.41,13920632.0,0.001,25301
101347,9584,3641,27,0.01,9.41,9.41,9030801.0,0.001,25311
101384,9588,3641,27,0.01,9.42,9.42,13027579.0,0.001,25320
101420,9592,3641,27,0.01,9.42,9.42,11078494.0,0.001,25329
101458,9596,3641,27,0.01,9.43,9.43,13998627.0,0.001,25339
101496,9600,3641,27,0.01,9.43,9.43,13029844.0,0.001,25348
101534,9604,3641,27,0.01,9.45,9.45,16918826.0,0.001,25358
101573,9608,3641,27,0.01,9.47,9.47,15962726.0,0.001,25368
101610,9612,3641,27,0.01,9.45,9.45,11269994.0,0.001,25377
101645,9616,3640,27,0.01,9.44,9.44,13911852.0,0.001,25386
101683,9620,3639,27,0.01,9.47,9.47,13863388.0,0.001,25395
101721,9624,3639,27,0.01,9.46,9.46,15782422.0,0.001,25405
101759,9628,3639,27,0.01,9.45,9.45,12109427.0,0.001,25414
101798,9632,3639,27,0.01,9.49,9.49,9295925.0,0.001,25424
101835,9636,3639,27,0.01,9.48,9.48,11085025.0,0.001,25433
101869,9640,3639,27,0.01,9.47,9.47,11048344.0,0.001,25442
101905,9644,3639,27,0.01,9.43,9.43,13176696.0,0.001,25451
101944,9648,3639,28,0.01,9.45,9.45,14813141.0,0.001,25460
101982,9652,3639,28,0.01,9.45,9.45,14951840.0,0.001,25470
102023,9656,3638,28,0.01,9.46,9.46,11352928.0,0.001,25480
102059,9660,3637,28,0.01,9.44,9.44,12275852.0,0.001,25489
102096,9664,3636,28,0.01,9.43,9.43,10240362.0,0.001,25498
102132,9668,3636,28,0.01,9.39,9.39,8433054.0,0.001,25507
102169,9672,3636,28,0.01,9.38,9.38,12151756.0,0.001,25517
102205,9676,3637,28,0.01,9.34,9.34,15982304.0,0.001,25526
102241,9680,3637,28,0.01,9.33,9.33,13937691.0,0.001,25535
102279,9684,3637,28,0.01,9.32,9.32,12410632.0,0.001,25544
102318,9688,3637,28,0.01,9.34,9.34,14180554.0,0.001,25554
102352,9692,3637,28,0.01,9.32,9.32,8294032.5,0.001,25562
102389,9696,3637,28,0.01,9.31,9.31,14108199.0,0.001,25572
102426,9700,3637,28,0.01,9.3,9.3,12189831.0,0.001,25581
102464,9704,3637,28,0.01,9.3,9.3,16157862.0,0.001,25590
102499,9708,3636,28,0.01,9.26,9.26,11235659.0,0.001,25599
102538,9712,3634,28,0.01,9.28,9.28,12196769.0,0.001,25609
102576,9716,3634,28,0.01,9.31,9.31,12304354.0,0.001,25618
102613,9720,3634,28,0.01,9.3,9.3,15947363.0,0.001,25628
102653,9724,3634,28,0.01,9.32,9.32,13826014.0,0.001,25638
102688,9728,3634,28,0.01,9.29,9.29,13197968.0,0.001,25646
102726,9732,3634,28,0.01,9.28,9.28,9541227.0,0.001,25656
102765,9736,3634,28,0.01,9.3,9.3,9352044.0,0.001,25666
102800,9740,3634,28,0.01,9.31,9.31,12718556.0,0.001,25674
102838,9744,3634,28,0.01,9.33,9.33,22765910.0,0.001,25684
102876,9748,3635,28,0.01,9.32,9.32,14443422.0,0.001,25693
102914,9752,3635,28,0.01,9.32,9.32,11501888.0,0.001,25703
102953,9756,3635,28,0.01,9.3,9.3,9431398.0,0.001,25713
102988,9760,3635,28,0.01,9.29,9.29,16534249.0,0.001,25721
103027,9764,3634,28,0.01,9.31,9.31,12603692.0,0.001,25731
103065,9768,3633,28,0.01,9.33,9.33,11292786.0,0.001,25741
103100,9772,3632,28,0.01,9.31,9.31,12788435.0,0.001,25749
103135,9776,3632,28,0.01,9.3,9.3,13849994.0,0.001,25758
103173,9780,3632,28,0.01,9.32,9.32,14480670.0,0.001,25768
103209,9784,3632,28,0.01,9.3,9.3,11843427.0,0.001,25777
103243,9788,3632,28,0.01,9.25,9.25,11451301.0,0.001,25785
103281,9792,3632,28,0.01,9.29,9.29,16939076.0,0.001,25795
103319,9796,3632,28,0.01,9.3,9.3,12002588.0,0.001,25804
103357,9800,3632,28,0.01,9.31,9.31,10606844.0,0.001,25814
103397,9804,3632,28,0.01,9.33,9.33,16841662.0,0.001,25824
103434,9808,3632,28,0.01,9.35,9.35,11338900.0,0.001,25833
103471,9812,3632,28,0.01,9.33,9.33,17110662.0,0.001,25842
103508,9816,3631,28,0.01,9.32,9.32,10666528.0,0.001,25851
103546,9820,3630,28,0.01,9.33,9.33,12841327.0,0.001,25861
103585,9824,3630,28,0.01,9.32,9.32,13902311.0,0.001,25871
103625,9828,3630,28,0.01,9.37,9.37,11820829.0,0.001,25881
103661,9832,3630,28,0.01,9.35,9.35,12015304.0,0.001,25890
103698,9836,3629,28,0.01,9.33,9.33,9817932.0,0.001,25899
103733,9840,3629,28,0.01,9.33,9.33,12684237.0,0.001,25908
103772,9844,3629,28,0.01,9.34,9.34,15877486.0,0.001,25917
103810,9848,3629,28,0.01,9.34,9.34,15193314.0,0.001,25927
103846,9852,3629,28,0.01,9.32,9.32,10802262.0,0.001,25936
103885,9856,3629,28,0.01,9.32,9.32,8514329.0,0.001,25946
103921,9860,3629,28,0.01,9.33,9.33,12984138.0,0.001,25955
103960,9864,3629,28,0.01,9.33,9.33,17370212.0,0.001,25964
103999,9868,3629,28,0.01,9.34,9.34,15952052.0,0.001,25974
104035,9872,3628,28,0.01,9.35,9.35,8839118.0,0.001,25983
104072,9876,3627,28,0.01,9.37,9.37,14467113.0,0.001,25992
104111,9880,3627,28,0.01,9.38,9.38,12906148.0,0.001,26002
104148,9884,3627,28,0.01,9.39,9.39,11195050.0,0.001,26011
104187,9888,3627,28,0.01,9.44,9.44,15128365.0,0.001,26021
104225,9892,3627,28,0.01,9.44,9.44,14088962.0,0.001,26031
104262,9896,3627,28,0.01,9.43,9.43,12881039.0,0.001,26040
104300,9900,3628,28,0.01,9.43,9.43,18277738.0,0.001,26049
104337,9904,3628,28,0.01,9.4,9.4,13314827.0,0.001,26059
104374,9908,3628,28,0.01,9.4,9.4,14059684.0,0.001,26068
104411,9912,3628,28,0.01,9.4,9.4,11428278.0,0.001,26077
104449,9916,3625,28,0.01,9.41,9.41,17066348.0,0.001,26087
104487,9920,3624,28,0.01,9.41,9.41,13326828.0,0.001,26096
104525,9924,3624,28,0.01,9.4,9.4,14074769.0,0.001,26106
104562,9928,3624,28,0.01,9.37,9.37,12405390.0,0.001,26115
104599,9932,3624,28,0.01,9.38,9.38,15387930.0,0.001,26124
104639,9936,3624,28,0.01,9.41,9.41,13348349.0,0.001,26134
104676,9940,3624,28,0.01,9.43,9.43,12335800.0,0.001,26143
104713,9944,3624,28,0.01,9.41,9.41,15377345.0,0.001,26153
104750,9948,3624,28,0.01,9.4,9.4,14595442.0,0.001,26162
104786,9952,3624,28,0.01,9.4,9.4,14177187.0,0.001,26171
104825,9956,3625,28,0.01,9.4,9.4,18018100.0,0.001,26181
104863,9960,3625,28,0.01,9.42,9.42,18795498.0,0.001,26190
104897,9964,3625,28,0.01,9.37,9.37,18734624.0,0.001,26199
104936,9968,3625,28,0.01,9.37,9.37,17493262.0,0.001,26208
104976,9972,3625,28,0.01,9.41,9.41,17935126.0,0.001,26218
105014,9976,3625,28,0.01,9.42,9.42,13703624.0,0.001,26228
105050,9980,3625,28,0.01,9.39,9.39,18744654.0,0.001,26237
105088,9984,3625,28,0.01,9.4,9.4,22540656.0,0.001,26246
105125,9988,3625,28,0.01,9.38,9.38,14469779.0,0.001,26256
105166,9992,3625,29,0.01,9.41,9.41,14624921.0,0.001,26266
105203,9996,3625,29,0.01,9.41,9.41,14185899.0,0.001,26275
105240,10000,3625,29,0.01,9.4,9.4,15335578.0,0.001,26284
105278,10004,3625,29,0.01,9.41,9.41,15859282.0,0.001,26294
105315,10008,3625,29,0.01,9.41,9.41,17701056.0,0.001,26303
105353,10012,3625,29,0.01,9.42,9.42,12627284.0,0.001,26313
105389,10016,3625,29,0.01,9.4,9.4,11470181.0,0.001,26322
105430,10020,3625,29,0.01,9.43,9.43,15833790.0,0.001,26332
105468,10024,3625,29,0.01,9.43,9.43,10330085.0,0.001,26341
105506,10028,3626,29,0.01,9.44,9.44,18829112.0,0.001,26351
105543,10032,3626,29,0.01,9.44,9.44,14879334.0,0.001,26360
105578,10036,3626,29,0.01,9.39,9.39,18283570.0,0.001,26369
105615,10040,3626,29,0.01,9.39,9.39,15219508.0,0.001,26378
105649,10044,3626,29,0.01,9.36,9.36,16064126.0,0.001,26387
105687,10048,3626,29,0.01,9.37,9.37,12841816.0,0.001,26396
105727,10052,3626,29,0.01,9.41,9.41,15950142.0,0.001,26406
105764,10056,3626,29,0.01,9.39,9.39,12692495.0,0.001,26415
105799,10060,3626,29,0.01,9.36,9.36,15495364.0,0.001,26424
105837,10064,3625,29,0.01,9.4,9.4,14100727.0,0.001,26434
105873,10068,3625,29,0.01,9.37,9.37,11485850.0,0.001,26443
105911,10072,3624,29,0.01,9.35,9.35,17428582.0,0.001,26452
